Listing_ID,Neighbourhood,Latitude,Longitude,Room_Type,Property_Type,Date,Month,Season,Price_Per_Night_INR,Cleaning_Fee_INR,Availability_365,Minimum_Nights,Occupancy_Rate,Number_Of_Bookings,Average_Stay_Length,Revenue_Estimated_INR,Review_Count,Review_Score_Rating,Guest_Origin_Country,Event_Flag,Price_Band,Rating_Band,Occupancy_Band,Revenue_Per_Available_Day_INR
424,Indiranagar,13.044073,77.634155,Entire home/apt,Studio,2024-03-01,3,Spring,4111,417,258,1,0.76,24,2,98664,218,4.2,India,0,Premium (₹4K–₹7K),4.0–4.49,Very High (>75%),382.4186046511628
424,Indiranagar,13.044073,77.634155,Entire home/apt,Studio,2024-04-01,4,Spring,4289,417,258,1,0.62,19,2,81491,306,4.6,USA,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),315.8565891472868
424,Indiranagar,13.044073,77.634155,Entire home/apt,Studio,2024-05-01,5,Spring,3328,417,258,1,0.33,10,2,33280,137,4.6,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),128.9922480620155
424,Indiranagar,13.044073,77.634155,Entire home/apt,Studio,2024-06-01,6,Summer,3824,417,258,1,0.5,15,4,57360,242,5.0,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),222.32558139534885
424,Indiranagar,13.044073,77.634155,Entire home/apt,Studio,2024-07-01,7,Monsoon,3446,417,258,1,0.46,14,2,48244,183,4.5,India,0,Mid-range (₹2K–₹4K),4.0–4.49,Moderate (26–50%),186.9922480620155
424,Indiranagar,13.044073,77.634155,Entire home/apt,Studio,2024-08-01,8,Monsoon,3795,417,258,1,0.41,13,1,49335,41,4.7,Singapore,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),191.22093023255815
424,Indiranagar,13.044073,77.634155,Entire home/apt,Studio,2024-09-01,9,Autumn,3603,417,258,1,0.71,21,2,75663,42,5.0,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),293.2674418604651
424,Indiranagar,13.044073,77.634155,Entire home/apt,Studio,2024-10-01,10,Autumn,3590,417,258,1,0.77,24,3,86160,14,5.0,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Very High (>75%),333.95348837209303
424,Indiranagar,13.044073,77.634155,Entire home/apt,Studio,2024-11-01,11,Winter,3680,417,258,1,0.72,22,4,80960,77,4.3,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),313.7984496124031
424,Indiranagar,13.044073,77.634155,Entire home/apt,Studio,2024-12-01,12,Winter,4586,417,258,1,0.57,18,2,82548,165,4.8,UAE,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),319.95348837209303
425,Hebbal,12.716817,77.627424,Entire home/apt,Studio,2024-01-01,1,Winter,6487,283,285,2,0.74,23,2,149201,237,4.8,India,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),523.5122807017544
425,Hebbal,12.716817,77.627424,Entire home/apt,Studio,2024-02-01,2,Winter,4842,283,285,2,0.42,12,3,58104,88,4.2,France,0,Premium (₹4K–₹7K),4.0–4.49,Moderate (26–50%),203.8736842105263
425,Hebbal,12.716817,77.627424,Entire home/apt,Studio,2024-03-01,3,Spring,5628,283,285,2,0.33,10,3,56280,340,4.8,UK,0,Premium (₹4K–₹7K),4.5–5.0,Moderate (26–50%),197.47368421052633
425,Hebbal,12.716817,77.627424,Entire home/apt,Studio,2024-04-01,4,Spring,5223,283,285,2,0.64,19,2,99237,220,4.5,India,0,Premium (₹4K–₹7K),4.0–4.49,High (51–75%),348.2
425,Hebbal,12.716817,77.627424,Entire home/apt,Studio,2024-05-01,5,Spring,5211,283,285,2,0.69,21,2,109431,132,5.0,India,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),383.9684210526316
425,Hebbal,12.716817,77.627424,Entire home/apt,Studio,2024-06-01,6,Summer,5237,283,285,2,0.54,16,1,83792,342,4.0,India,0,Premium (₹4K–₹7K),3.5–3.99,High (51–75%),294.00701754385966
425,Hebbal,12.716817,77.627424,Entire home/apt,Studio,2024-07-01,7,Monsoon,4240,283,285,2,0.2,6,1,25440,104,4.1,USA,0,Premium (₹4K–₹7K),4.0–4.49,Low (≤25%),89.26315789473684
425,Hebbal,12.716817,77.627424,Entire home/apt,Studio,2024-08-01,8,Monsoon,4463,283,285,2,0.43,13,2,58019,275,4.4,UK,0,Premium (₹4K–₹7K),4.0–4.49,Moderate (26–50%),203.57543859649124
425,Hebbal,12.716817,77.627424,Entire home/apt,Studio,2024-09-01,9,Autumn,5043,283,285,2,0.47,14,1,70602,139,4.1,India,0,Premium (₹4K–₹7K),4.0–4.49,Moderate (26–50%),247.7263157894737
425,Hebbal,12.716817,77.627424,Entire home/apt,Studio,2024-10-01,10,Autumn,4935,283,285,2,0.38,12,4,59220,114,4.4,USA,0,Premium (₹4K–₹7K),4.0–4.49,Moderate (26–50%),207.78947368421052
425,Hebbal,12.716817,77.627424,Entire home/apt,Studio,2024-11-01,11,Winter,5213,283,285,2,0.47,14,4,72982,42,5.0,India,0,Premium (₹4K–₹7K),4.5–5.0,Moderate (26–50%),256.07719298245615
425,Hebbal,12.716817,77.627424,Entire home/apt,Studio,2024-12-01,12,Winter,6467,283,285,2,0.43,13,2,84071,88,4.1,UK,0,Premium (₹4K–₹7K),4.0–4.49,Moderate (26–50%),294.9859649122807
426,Brigade Road,12.965099,77.715031,Private room,Studio,2024-01-01,1,Winter,4197,472,158,5,0.71,22,3,92334,274,5.0,India,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),584.3924050632911
426,Brigade Road,12.965099,77.715031,Private room,Studio,2024-02-01,2,Winter,3282,472,158,5,0.47,14,4,45948,53,4.8,UK,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),290.8101265822785
426,Brigade Road,12.965099,77.715031,Private room,Studio,2024-03-01,3,Spring,3809,472,158,5,0.47,15,2,57135,167,4.4,India,0,Mid-range (₹2K–₹4K),4.0–4.49,Moderate (26–50%),361.61392405063293
426,Brigade Road,12.965099,77.715031,Private room,Studio,2024-04-01,4,Spring,3765,472,158,5,0.34,10,3,37650,199,4.8,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),238.29113924050634
426,Brigade Road,12.965099,77.715031,Private room,Studio,2024-05-01,5,Spring,3341,472,158,5,0.15,5,2,16705,68,4.5,France,0,Mid-range (₹2K–₹4K),4.0–4.49,Low (≤25%),105.72784810126582
426,Brigade Road,12.965099,77.715031,Private room,Studio,2024-06-01,6,Summer,3288,472,158,5,0.82,25,3,82200,21,4.3,Germany,0,Mid-range (₹2K–₹4K),4.0–4.49,Very High (>75%),520.253164556962
426,Brigade Road,12.965099,77.715031,Private room,Studio,2024-07-01,7,Monsoon,2873,472,158,5,0.65,20,2,57460,257,4.2,UAE,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),363.67088607594934
426,Brigade Road,12.965099,77.715031,Private room,Studio,2024-08-01,8,Monsoon,2937,472,158,5,0.65,20,2,58740,326,4.1,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),371.7721518987342
426,Brigade Road,12.965099,77.715031,Private room,Studio,2024-09-01,9,Autumn,3145,472,158,5,0.83,25,2,78625,160,4.7,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Very High (>75%),497.626582278481
426,Brigade Road,12.965099,77.715031,Private room,Studio,2024-10-01,10,Autumn,3384,472,158,5,0.57,18,3,60912,198,4.7,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),385.5189873417722
426,Brigade Road,12.965099,77.715031,Private room,Studio,2024-11-01,11,Winter,3630,472,158,5,0.46,14,4,50820,159,4.6,UK,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),321.6455696202532
426,Brigade Road,12.965099,77.715031,Private room,Studio,2024-12-01,12,Winter,4194,472,158,5,0.54,17,2,71298,222,4.6,USA,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),451.253164556962
427,HSR Layout,12.744717,77.492273,Private room,Independent House,2024-01-01,1,Winter,4460,410,171,1,0.3,9,2,40140,8,4.0,India,1,Premium (₹4K–₹7K),3.5–3.99,Moderate (26–50%),234.73684210526315
427,HSR Layout,12.744717,77.492273,Private room,Independent House,2024-02-01,2,Winter,3418,410,171,1,0.8,23,2,78614,313,4.2,India,0,Mid-range (₹2K–₹4K),4.0–4.49,Very High (>75%),459.7309941520468
427,HSR Layout,12.744717,77.492273,Private room,Independent House,2024-03-01,3,Spring,3799,410,171,1,0.45,14,2,53186,57,4.3,India,0,Mid-range (₹2K–₹4K),4.0–4.49,Moderate (26–50%),311.02923976608184
427,HSR Layout,12.744717,77.492273,Private room,Independent House,2024-04-01,4,Spring,3875,410,171,1,0.74,22,2,85250,261,4.7,UAE,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),498.53801169590645
427,HSR Layout,12.744717,77.492273,Private room,Independent House,2024-05-01,5,Spring,3331,410,171,1,0.94,29,3,96599,57,4.5,India,0,Mid-range (₹2K–₹4K),4.0–4.49,Very High (>75%),564.906432748538
427,HSR Layout,12.744717,77.492273,Private room,Independent House,2024-06-01,6,Summer,3376,410,171,1,0.74,22,4,74272,228,4.3,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),434.3391812865497
427,HSR Layout,12.744717,77.492273,Private room,Independent House,2024-07-01,7,Monsoon,3473,410,171,1,0.4,12,3,41676,301,5.0,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),243.71929824561403
427,HSR Layout,12.744717,77.492273,Private room,Independent House,2024-08-01,8,Monsoon,3181,410,171,1,0.72,22,5,69982,142,5.0,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),409.2514619883041
427,HSR Layout,12.744717,77.492273,Private room,Independent House,2024-09-01,9,Autumn,3265,410,171,1,0.72,22,3,71830,333,3.9,India,0,Mid-range (₹2K–₹4K),3.5–3.99,High (51–75%),420.05847953216374
427,HSR Layout,12.744717,77.492273,Private room,Independent House,2024-10-01,10,Autumn,3282,410,171,1,0.41,13,3,42666,56,4.7,USA,1,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),249.50877192982455
427,HSR Layout,12.744717,77.492273,Private room,Independent House,2024-11-01,11,Winter,3497,410,171,1,0.5,15,2,52455,221,4.6,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),306.7543859649123
427,HSR Layout,12.744717,77.492273,Private room,Independent House,2024-12-01,12,Winter,4481,410,171,1,0.63,20,1,89620,86,4.9,USA,1,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),524.093567251462
428,Hebbal,12.999198,77.611772,Entire home/apt,Serviced Apartment,2024-01-01,1,Winter,7001,296,176,1,0.61,19,1,133019,323,4.0,India,0,Luxury (>₹7K),3.5–3.99,High (51–75%),755.7897727272727
428,Hebbal,12.999198,77.611772,Entire home/apt,Serviced Apartment,2024-02-01,2,Winter,5549,296,176,1,0.66,19,2,105431,271,4.5,UAE,0,Premium (₹4K–₹7K),4.0–4.49,High (51–75%),599.0397727272727
428,Hebbal,12.999198,77.611772,Entire home/apt,Serviced Apartment,2024-03-01,3,Spring,6011,296,176,1,0.29,9,3,54099,0,4.5,UAE,0,Premium (₹4K–₹7K),4.0–4.49,Moderate (26–50%),307.3806818181818
428,Hebbal,12.999198,77.611772,Entire home/apt,Serviced Apartment,2024-04-01,4,Spring,6480,296,176,1,0.68,20,3,129600,82,4.5,UAE,0,Premium (₹4K–₹7K),4.0–4.49,High (51–75%),736.3636363636364
428,Hebbal,12.999198,77.611772,Entire home/apt,Serviced Apartment,2024-05-01,5,Spring,6085,296,176,1,0.5,16,4,97360,315,4.4,India,0,Premium (₹4K–₹7K),4.0–4.49,Moderate (26–50%),553.1818181818181
428,Hebbal,12.999198,77.611772,Entire home/apt,Serviced Apartment,2024-06-01,6,Summer,5171,296,176,1,0.45,14,3,72394,313,4.8,India,0,Premium (₹4K–₹7K),4.5–5.0,Moderate (26–50%),411.32954545454544
428,Hebbal,12.999198,77.611772,Entire home/apt,Serviced Apartment,2024-07-01,7,Monsoon,5427,296,176,1,0.39,12,2,65124,273,4.7,India,0,Premium (₹4K–₹7K),4.5–5.0,Moderate (26–50%),370.02272727272725
428,Hebbal,12.999198,77.611772,Entire home/apt,Serviced Apartment,2024-08-01,8,Monsoon,5324,296,176,1,0.52,16,2,85184,234,3.6,UK,0,Premium (₹4K–₹7K),3.5–3.99,High (51–75%),484.0
428,Hebbal,12.999198,77.611772,Entire home/apt,Serviced Apartment,2024-09-01,9,Autumn,5733,296,176,1,0.63,19,4,108927,116,4.1,India,0,Premium (₹4K–₹7K),4.0–4.49,High (51–75%),618.9034090909091
428,Hebbal,12.999198,77.611772,Entire home/apt,Serviced Apartment,2024-10-01,10,Autumn,5634,296,176,1,0.34,11,3,61974,105,3.5,Singapore,0,Premium (₹4K–₹7K),Below 3.5,Moderate (26–50%),352.125
428,Hebbal,12.999198,77.611772,Entire home/apt,Serviced Apartment,2024-11-01,11,Winter,5889,296,176,1,0.51,15,4,88335,344,5.0,UK,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),501.90340909090907
428,Hebbal,12.999198,77.611772,Entire home/apt,Serviced Apartment,2024-12-01,12,Winter,7276,296,176,1,0.46,14,5,101864,109,4.5,Germany,0,Luxury (>₹7K),4.0–4.49,Moderate (26–50%),578.7727272727273
429,Brigade Road,12.834489,77.484213,Entire home/apt,Studio,2024-01-01,1,Winter,5287,445,286,2,0.74,23,2,121601,53,4.4,India,0,Premium (₹4K–₹7K),4.0–4.49,High (51–75%),425.17832167832165
429,Brigade Road,12.834489,77.484213,Entire home/apt,Studio,2024-02-01,2,Winter,3980,445,286,2,0.56,16,5,63680,55,4.6,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),222.65734265734267
429,Brigade Road,12.834489,77.484213,Entire home/apt,Studio,2024-03-01,3,Spring,4356,445,286,2,0.37,11,1,47916,79,4.7,India,0,Premium (₹4K–₹7K),4.5–5.0,Moderate (26–50%),167.53846153846155
429,Brigade Road,12.834489,77.484213,Entire home/apt,Studio,2024-04-01,4,Spring,4515,445,286,2,0.55,16,3,72240,102,4.4,UAE,0,Premium (₹4K–₹7K),4.0–4.49,High (51–75%),252.5874125874126
429,Brigade Road,12.834489,77.484213,Entire home/apt,Studio,2024-05-01,5,Spring,4483,445,286,2,0.76,24,3,107592,78,4.0,India,0,Premium (₹4K–₹7K),3.5–3.99,Very High (>75%),376.1958041958042
429,Brigade Road,12.834489,77.484213,Entire home/apt,Studio,2024-06-01,6,Summer,4073,445,286,2,0.7,21,3,85533,260,4.7,USA,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),299.06643356643355
429,Brigade Road,12.834489,77.484213,Entire home/apt,Studio,2024-07-01,7,Monsoon,3753,445,286,2,0.4,12,2,45036,95,4.2,India,0,Mid-range (₹2K–₹4K),4.0–4.49,Moderate (26–50%),157.46853146853147
429,Brigade Road,12.834489,77.484213,Entire home/apt,Studio,2024-08-01,8,Monsoon,3658,445,286,2,0.61,19,3,69502,32,5.0,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),243.01398601398603
429,Brigade Road,12.834489,77.484213,Entire home/apt,Studio,2024-09-01,9,Autumn,4042,445,286,2,0.42,13,2,52546,10,4.5,India,0,Premium (₹4K–₹7K),4.0–4.49,Moderate (26–50%),183.72727272727272
429,Brigade Road,12.834489,77.484213,Entire home/apt,Studio,2024-10-01,10,Autumn,4385,445,286,2,0.35,11,4,48235,252,5.0,India,0,Premium (₹4K–₹7K),4.5–5.0,Moderate (26–50%),168.65384615384616
429,Brigade Road,12.834489,77.484213,Entire home/apt,Studio,2024-11-01,11,Winter,4145,445,286,2,0.46,14,2,58030,322,3.9,USA,0,Premium (₹4K–₹7K),3.5–3.99,Moderate (26–50%),202.9020979020979
429,Brigade Road,12.834489,77.484213,Entire home/apt,Studio,2024-12-01,12,Winter,5364,445,286,2,0.55,17,4,91188,85,4.6,India,0,Premium (₹4K–₹7K),4.5–5.0,High (51–75%),318.83916083916085
430,Brigade Road,12.74018,77.646257,Entire home/apt,Apartment,2024-01-01,1,Winter,2926,252,145,5,0.56,17,3,49742,209,4.2,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),343.048275862069
430,Brigade Road,12.74018,77.646257,Entire home/apt,Apartment,2024-02-01,2,Winter,2113,252,145,5,0.98,28,3,59164,180,4.0,Canada,0,Mid-range (₹2K–₹4K),3.5–3.99,Very High (>75%),408.02758620689656
430,Brigade Road,12.74018,77.646257,Entire home/apt,Apartment,2024-03-01,3,Spring,2696,252,145,5,0.31,10,2,26960,273,3.7,India,0,Mid-range (₹2K–₹4K),3.5–3.99,Moderate (26–50%),185.93103448275863
430,Brigade Road,12.74018,77.646257,Entire home/apt,Apartment,2024-04-01,4,Spring,2679,252,145,5,0.6,18,3,48222,153,5.0,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),332.5655172413793
430,Brigade Road,12.74018,77.646257,Entire home/apt,Apartment,2024-05-01,5,Spring,2498,252,145,5,0.55,17,2,42466,345,4.1,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),292.8689655172414
430,Brigade Road,12.74018,77.646257,Entire home/apt,Apartment,2024-06-01,6,Summer,2718,252,145,5,0.71,21,3,57078,77,4.0,USA,0,Mid-range (₹2K–₹4K),3.5–3.99,High (51–75%),393.6413793103448
430,Brigade Road,12.74018,77.646257,Entire home/apt,Apartment,2024-07-01,7,Monsoon,2184,252,145,5,0.59,18,2,39312,204,4.4,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),271.11724137931037
430,Brigade Road,12.74018,77.646257,Entire home/apt,Apartment,2024-08-01,8,Monsoon,2331,252,145,5,0.7,22,3,51282,313,4.4,Singapore,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),353.66896551724136
430,Brigade Road,12.74018,77.646257,Entire home/apt,Apartment,2024-09-01,9,Autumn,2363,252,145,5,0.8,24,3,56712,48,4.9,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Very High (>75%),391.11724137931037
430,Brigade Road,12.74018,77.646257,Entire home/apt,Apartment,2024-10-01,10,Autumn,2433,252,145,5,0.33,10,2,24330,157,4.6,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),167.79310344827587
430,Brigade Road,12.74018,77.646257,Entire home/apt,Apartment,2024-11-01,11,Winter,2558,252,145,5,0.16,5,4,12790,83,4.6,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Low (≤25%),88.20689655172414
430,Brigade Road,12.74018,77.646257,Entire home/apt,Apartment,2024-12-01,12,Winter,2940,252,145,5,0.54,17,2,49980,139,4.1,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),344.6896551724138
431,Electronic City,12.99527,77.715978,Entire home/apt,Studio,2024-01-01,1,Winter,4063,508,91,5,0.74,23,2,93449,243,4.2,India,0,Premium (₹4K–₹7K),4.0–4.49,High (51–75%),1026.9120879120878
431,Electronic City,12.99527,77.715978,Entire home/apt,Studio,2024-02-01,2,Winter,3473,508,91,5,0.6,17,2,59041,155,4.6,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),648.8021978021978
431,Electronic City,12.99527,77.715978,Entire home/apt,Studio,2024-03-01,3,Spring,3655,508,91,5,0.7,22,2,80410,316,3.5,India,0,Mid-range (₹2K–₹4K),Below 3.5,High (51–75%),883.6263736263736
431,Electronic City,12.99527,77.715978,Entire home/apt,Studio,2024-04-01,4,Spring,3371,508,91,5,0.66,20,1,67420,1,3.7,India,0,Mid-range (₹2K–₹4K),3.5–3.99,High (51–75%),740.8791208791209
431,Electronic City,12.99527,77.715978,Entire home/apt,Studio,2024-05-01,5,Spring,3216,508,91,5,0.59,18,3,57888,157,4.2,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),636.1318681318681
431,Electronic City,12.99527,77.715978,Entire home/apt,Studio,2024-06-01,6,Summer,3184,508,91,5,0.64,19,2,60496,286,4.9,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),664.7912087912088
431,Electronic City,12.99527,77.715978,Entire home/apt,Studio,2024-07-01,7,Monsoon,2798,508,91,5,0.51,16,3,44768,292,4.2,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),491.95604395604397
431,Electronic City,12.99527,77.715978,Entire home/apt,Studio,2024-08-01,8,Monsoon,2505,508,91,5,0.62,19,2,47595,260,4.9,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),523.021978021978
431,Electronic City,12.99527,77.715978,Entire home/apt,Studio,2024-09-01,9,Autumn,3525,508,91,5,0.47,14,3,49350,258,4.0,Australia,0,Mid-range (₹2K–₹4K),3.5–3.99,Moderate (26–50%),542.3076923076923
431,Electronic City,12.99527,77.715978,Entire home/apt,Studio,2024-10-01,10,Autumn,3326,508,91,5,0.72,22,2,73172,236,4.6,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),804.0879120879121
431,Electronic City,12.99527,77.715978,Entire home/apt,Studio,2024-11-01,11,Winter,3379,508,91,5,0.77,23,3,77717,322,4.2,India,0,Mid-range (₹2K–₹4K),4.0–4.49,Very High (>75%),854.032967032967
431,Electronic City,12.99527,77.715978,Entire home/apt,Studio,2024-12-01,12,Winter,4109,508,91,5,0.85,26,2,106834,297,4.4,India,0,Premium (₹4K–₹7K),4.0–4.49,Very High (>75%),1174.0
432,Basavanagudi,13.010562,77.610111,Entire home/apt,Villa,2024-01-01,1,Winter,2286,199,85,2,0.63,20,3,45720,263,4.1,Germany,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),537.8823529411765
432,Basavanagudi,13.010562,77.610111,Entire home/apt,Villa,2024-02-01,2,Winter,2033,199,85,2,0.46,13,2,26429,87,3.7,India,0,Mid-range (₹2K–₹4K),3.5–3.99,Moderate (26–50%),310.9294117647059
432,Basavanagudi,13.010562,77.610111,Entire home/apt,Villa,2024-03-01,3,Spring,2237,199,85,2,0.59,18,4,40266,16,4.7,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),473.7176470588235
432,Basavanagudi,13.010562,77.610111,Entire home/apt,Villa,2024-04-01,4,Spring,2042,199,85,2,0.45,14,2,28588,234,4.7,India,0,Mid-range (₹2K–₹4K),4.5–5.0,Moderate (26–50%),336.32941176470587
432,Basavanagudi,13.010562,77.610111,Entire home/apt,Villa,2024-05-01,5,Spring,2282,199,85,2,0.57,18,2,41076,283,4.7,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),483.2470588235294
432,Basavanagudi,13.010562,77.610111,Entire home/apt,Villa,2024-06-01,6,Summer,1915,199,85,2,0.34,10,1,19150,278,4.9,India,0,Budget (≤₹2K),4.5–5.0,Moderate (26–50%),225.2941176470588
432,Basavanagudi,13.010562,77.610111,Entire home/apt,Villa,2024-07-01,7,Monsoon,1962,199,85,2,0.68,21,3,41202,129,4.4,India,0,Budget (≤₹2K),4.0–4.49,High (51–75%),484.7294117647059
432,Basavanagudi,13.010562,77.610111,Entire home/apt,Villa,2024-08-01,8,Monsoon,1900,199,85,2,0.71,22,2,41800,113,5.0,India,0,Budget (≤₹2K),4.5–5.0,High (51–75%),491.7647058823529
432,Basavanagudi,13.010562,77.610111,Entire home/apt,Villa,2024-09-01,9,Autumn,2176,199,85,2,0.58,17,4,36992,293,4.0,India,0,Mid-range (₹2K–₹4K),3.5–3.99,High (51–75%),435.2
432,Basavanagudi,13.010562,77.610111,Entire home/apt,Villa,2024-10-01,10,Autumn,2010,199,85,2,0.61,19,4,38190,21,4.8,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),449.29411764705884
432,Basavanagudi,13.010562,77.610111,Entire home/apt,Villa,2024-11-01,11,Winter,2249,199,85,2,0.56,17,4,38233,282,5.0,India,0,Mid-range (₹2K–₹4K),4.5–5.0,High (51–75%),449.8
432,Basavanagudi,13.010562,77.610111,Entire home/apt,Villa,2024-12-01,12,Winter,2122,199,85,2,0.63,20,3,42440,242,4.2,India,0,Mid-range (₹2K–₹4K),4.0–4.49,High (51–75%),499.29411764705884
433,Residency Road,12.839053,77.745274,Entire home/apt,Independent House,2024-01-01,1,Winter,1222,269,308,3,0.53,16,4,19552,24,4.5,India,1,Budget (≤₹2K),4.0–4.49,High (51–75%),63.48051948051948
