listing_id,host_id,neighbourhood,latitude,longitude,room_type,property_type,date,month,season,price_per_night_inr,cleaning_fee_inr,availability_365,minimum_nights,occupancy_rate,number_of_bookings,average_stay_length,revenue_estimated_inr,review_count,review_scores_rating,guest_origin_country,event_flag
425,63806,Hebbal,12.716817,77.627424,Entire home/apt,Studio,2024-05-01,5,Spring,5211,283,285,2,0.69,21,2,109431,132,5.0,India,0
425,63806,Hebbal,12.716817,77.627424,Entire home/apt,Studio,2024-06-01,6,Summer,5237,283,285,2,0.54,16,1,83792,342,4.0,India,0
425,63806,Hebbal,12.716817,77.627424,Entire home/apt,Studio,2024-07-01,7,Monsoon,4240,283,285,2,0.2,6,1,25440,104,4.1,USA,0
425,63806,Hebbal,12.716817,77.627424,Entire home/apt,Studio,2024-08-01,8,Monsoon,4463,283,285,2,0.43,13,2,58019,275,4.4,UK,0
425,63806,Hebbal,12.716817,77.627424,Entire home/apt,Studio,2024-09-01,9,Autumn,5043,283,285,2,0.47,14,1,70602,139,4.1,India,0
425,63806,Hebbal,12.716817,77.627424,Entire home/apt,Studio,2024-10-01,10,Autumn,4935,283,285,2,0.38,12,4,59220,114,4.4,USA,0
425,63806,Hebbal,12.716817,77.627424,Entire home/apt,Studio,2024-11-01,11,Winter,5213,283,285,2,0.47,14,4,72982,42,5.0,India,0
425,63806,Hebbal,12.716817,77.627424,Entire home/apt,Studio,2024-12-01,12,Winter,6467,283,285,2,0.43,13,2,84071,88,4.1,UK,0
426,48806,Brigade Road,12.965099,77.715031,Private room,Studio,2024-01-01,1,Winter,4197,472,158,5,0.71,22,3,92334,274,5.0,India,0
426,48806,Brigade Road,12.965099,77.715031,Private room,Studio,2024-02-01,2,Winter,3282,472,158,5,0.47,14,4,45948,53,4.8,UK,0
426,48806,Brigade Road,12.965099,77.715031,Private room,Studio,2024-03-01,3,Spring,3809,472,158,5,0.47,15,2,57135,167,4.4,India,0
426,48806,Brigade Road,12.965099,77.715031,Private room,Studio,2024-04-01,4,Spring,3765,472,158,5,0.34,10,3,37650,199,4.8,India,0
426,48806,Brigade Road,12.965099,77.715031,Private room,Studio,2024-05-01,5,Spring,3341,472,158,5,0.15,5,2,16705,68,4.5,France,0
426,48806,Brigade Road,12.965099,77.715031,Private room,Studio,2024-06-01,6,Summer,3288,472,158,5,0.82,25,3,82200,21,4.3,Germany,0
426,48806,Brigade Road,12.965099,77.715031,Private room,Studio,2024-07-01,7,Monsoon,2873,472,158,5,0.65,20,2,57460,257,4.2,UAE,0
426,48806,Brigade Road,12.965099,77.715031,Private room,Studio,2024-08-01,8,Monsoon,2937,472,158,5,0.65,20,2,58740,326,4.1,India,0
426,48806,Brigade Road,12.965099,77.715031,Private room,Studio,2024-09-01,9,Autumn,3145,472,158,5,0.83,25,2,78625,160,4.7,India,0
426,48806,Brigade Road,12.965099,77.715031,Private room,Studio,2024-10-01,10,Autumn,3384,472,158,5,0.57,18,3,60912,198,4.7,India,0
426,48806,Brigade Road,12.965099,77.715031,Private room,Studio,2024-11-01,11,Winter,3630,472,158,5,0.46,14,4,50820,159,4.6,UK,0
426,48806,Brigade Road,12.965099,77.715031,Private room,Studio,2024-12-01,12,Winter,4194,472,158,5,0.54,17,2,71298,222,4.6,USA,0
427,96311,HSR Layout,12.744717,77.492273,Private room,Independent House,2024-01-01,1,Winter,4460,410,171,1,0.3,9,2,40140,8,4.0,India,1
427,96311,HSR Layout,12.744717,77.492273,Private room,Independent House,2024-02-01,2,Winter,3418,410,171,1,0.8,23,2,78614,313,4.2,India,0
427,96311,HSR Layout,12.744717,77.492273,Private room,Independent House,2024-03-01,3,Spring,3799,410,171,1,0.45,14,2,53186,57,4.3,India,0
427,96311,HSR Layout,12.744717,77.492273,Private room,Independent House,2024-04-01,4,Spring,3875,410,171,1,0.74,22,2,85250,261,4.7,UAE,0
427,96311,HSR Layout,12.744717,77.492273,Private room,Independent House,2024-05-01,5,Spring,3331,410,171,1,0.94,29,3,96599,57,4.5,India,0
427,96311,HSR Layout,12.744717,77.492273,Private room,Independent House,2024-06-01,6,Summer,3376,410,171,1,0.74,22,4,74272,228,4.3,India,0
427,96311,HSR Layout,12.744717,77.492273,Private room,Independent House,2024-07-01,7,Monsoon,3473,410,171,1,0.4,12,3,41676,301,5.0,India,0
427,96311,HSR Layout,12.744717,77.492273,Private room,Independent House,2024-08-01,8,Monsoon,3181,410,171,1,0.72,22,5,69982,142,5.0,India,0
427,96311,HSR Layout,12.744717,77.492273,Private room,Independent House,2024-09-01,9,Autumn,3265,410,171,1,0.72,22,3,71830,333,3.9,India,0
427,96311,HSR Layout,12.744717,77.492273,Private room,Independent House,2024-10-01,10,Autumn,3282,410,171,1,0.41,13,3,42666,56,4.7,USA,1
427,96311,HSR Layout,12.744717,77.492273,Private room,Independent House,2024-11-01,11,Winter,3497,410,171,1,0.5,15,2,52455,221,4.6,India,0
427,96311,HSR Layout,12.744717,77.492273,Private room,Independent House,2024-12-01,12,Winter,4481,410,171,1,0.63,20,1,89620,86,4.9,USA,1
428,55591,Hebbal,12.999198,77.611772,Entire home/apt,Serviced Apartment,2024-01-01,1,Winter,7001,296,176,1,0.61,19,1,133019,323,4.0,India,0
428,55591,Hebbal,12.999198,77.611772,Entire home/apt,Serviced Apartment,2024-02-01,2,Winter,5549,296,176,1,0.66,19,2,105431,271,4.5,UAE,0
428,55591,Hebbal,12.999198,77.611772,Entire home/apt,Serviced Apartment,2024-03-01,3,Spring,6011,296,176,1,0.29,9,3,54099,0,4.5,UAE,0
428,55591,Hebbal,12.999198,77.611772,Entire home/apt,Serviced Apartment,2024-04-01,4,Spring,6480,296,176,1,0.68,20,3,129600,82,4.5,UAE,0
428,55591,Hebbal,12.999198,77.611772,Entire home/apt,Serviced Apartment,2024-05-01,5,Spring,6085,296,176,1,0.5,16,4,97360,315,4.4,India,0
428,55591,Hebbal,12.999198,77.611772,Entire home/apt,Serviced Apartment,2024-06-01,6,Summer,5171,296,176,1,0.45,14,3,72394,313,4.8,India,0
428,55591,Hebbal,12.999198,77.611772,Entire home/apt,Serviced Apartment,2024-07-01,7,Monsoon,5427,296,176,1,0.39,12,2,65124,273,4.7,India,0
428,55591,Hebbal,12.999198,77.611772,Entire home/apt,Serviced Apartment,2024-08-01,8,Monsoon,5324,296,176,1,0.52,16,2,85184,234,3.6,UK,0
428,55591,Hebbal,12.999198,77.611772,Entire home/apt,Serviced Apartment,2024-09-01,9,Autumn,5733,296,176,1,0.63,19,4,108927,116,4.1,India,0
428,55591,Hebbal,12.999198,77.611772,Entire home/apt,Serviced Apartment,2024-10-01,10,Autumn,5634,296,176,1,0.34,11,3,61974,105,3.5,Singapore,0
428,55591,Hebbal,12.999198,77.611772,Entire home/apt,Serviced Apartment,2024-11-01,11,Winter,5889,296,176,1,0.51,15,4,88335,344,5.0,UK,0
428,55591,Hebbal,12.999198,77.611772,Entire home/apt,Serviced Apartment,2024-12-01,12,Winter,7276,296,176,1,0.46,14,5,101864,109,4.5,Germany,0
429,20918,Brigade Road,12.834489,77.484213,Entire home/apt,Studio,2024-01-01,1,Winter,5287,445,286,2,0.74,23,2,121601,53,4.4,India,0
429,20918,Brigade Road,12.834489,77.484213,Entire home/apt,Studio,2024-02-01,2,Winter,3980,445,286,2,0.56,16,5,63680,55,4.6,India,0
429,20918,Brigade Road,12.834489,77.484213,Entire home/apt,Studio,2024-03-01,3,Spring,4356,445,286,2,0.37,11,1,47916,79,4.7,India,0
429,20918,Brigade Road,12.834489,77.484213,Entire home/apt,Studio,2024-04-01,4,Spring,4515,445,286,2,0.55,16,3,72240,102,4.4,UAE,0
429,20918,Brigade Road,12.834489,77.484213,Entire home/apt,Studio,2024-05-01,5,Spring,4483,445,286,2,0.76,24,3,107592,78,4.0,India,0
429,20918,Brigade Road,12.834489,77.484213,Entire home/apt,Studio,2024-06-01,6,Summer,4073,445,286,2,0.7,21,3,85533,260,4.7,USA,0
429,20918,Brigade Road,12.834489,77.484213,Entire home/apt,Studio,2024-07-01,7,Monsoon,3753,445,286,2,0.4,12,2,45036,95,4.2,India,0
429,20918,Brigade Road,12.834489,77.484213,Entire home/apt,Studio,2024-08-01,8,Monsoon,3658,445,286,2,0.61,19,3,69502,32,5.0,India,0
429,20918,Brigade Road,12.834489,77.484213,Entire home/apt,Studio,2024-09-01,9,Autumn,4042,445,286,2,0.42,13,2,52546,10,4.5,India,0
429,20918,Brigade Road,12.834489,77.484213,Entire home/apt,Studio,2024-10-01,10,Autumn,4385,445,286,2,0.35,11,4,48235,252,5.0,India,0
429,20918,Brigade Road,12.834489,77.484213,Entire home/apt,Studio,2024-11-01,11,Winter,4145,445,286,2,0.46,14,2,58030,322,3.9,USA,0
429,20918,Brigade Road,12.834489,77.484213,Entire home/apt,Studio,2024-12-01,12,Winter,5364,445,286,2,0.55,17,4,91188,85,4.6,India,0
430,80546,Brigade Road,12.74018,77.646257,Entire home/apt,Apartment,2024-01-01,1,Winter,2926,252,145,5,0.56,17,3,49742,209,4.2,India,0
430,80546,Brigade Road,12.74018,77.646257,Entire home/apt,Apartment,2024-02-01,2,Winter,2113,252,145,5,0.98,28,3,59164,180,4.0,Canada,0
430,80546,Brigade Road,12.74018,77.646257,Entire home/apt,Apartment,2024-03-01,3,Spring,2696,252,145,5,0.31,10,2,26960,273,3.7,India,0
430,80546,Brigade Road,12.74018,77.646257,Entire home/apt,Apartment,2024-04-01,4,Spring,2679,252,145,5,0.6,18,3,48222,153,5.0,India,0
430,80546,Brigade Road,12.74018,77.646257,Entire home/apt,Apartment,2024-05-01,5,Spring,2498,252,145,5,0.55,17,2,42466,345,4.1,India,0
430,80546,Brigade Road,12.74018,77.646257,Entire home/apt,Apartment,2024-06-01,6,Summer,2718,252,145,5,0.71,21,3,57078,77,4.0,USA,0
430,80546,Brigade Road,12.74018,77.646257,Entire home/apt,Apartment,2024-07-01,7,Monsoon,2184,252,145,5,0.59,18,2,39312,204,4.4,India,0
430,80546,Brigade Road,12.74018,77.646257,Entire home/apt,Apartment,2024-08-01,8,Monsoon,2331,252,145,5,0.7,22,3,51282,313,4.4,Singapore,0
430,80546,Brigade Road,12.74018,77.646257,Entire home/apt,Apartment,2024-09-01,9,Autumn,2363,252,145,5,0.8,24,3,56712,48,4.9,India,0
430,80546,Brigade Road,12.74018,77.646257,Entire home/apt,Apartment,2024-10-01,10,Autumn,2433,252,145,5,0.33,10,2,24330,157,4.6,India,0
430,80546,Brigade Road,12.74018,77.646257,Entire home/apt,Apartment,2024-11-01,11,Winter,2558,252,145,5,0.16,5,4,12790,83,4.6,India,0
430,80546,Brigade Road,12.74018,77.646257,Entire home/apt,Apartment,2024-12-01,12,Winter,2940,252,145,5,0.54,17,2,49980,139,4.1,India,0
431,11183,Electronic City,12.99527,77.715978,Entire home/apt,Studio,2024-01-01,1,Winter,4063,508,91,5,0.74,23,2,93449,243,4.2,India,0
431,11183,Electronic City,12.99527,77.715978,Entire home/apt,Studio,2024-02-01,2,Winter,3473,508,91,5,0.6,17,2,59041,155,4.6,India,0
431,11183,Electronic City,12.99527,77.715978,Entire home/apt,Studio,2024-03-01,3,Spring,3655,508,91,5,0.7,22,2,80410,316,3.5,India,0
431,11183,Electronic City,12.99527,77.715978,Entire home/apt,Studio,2024-04-01,4,Spring,3371,508,91,5,0.66,20,1,67420,1,3.7,India,0
431,11183,Electronic City,12.99527,77.715978,Entire home/apt,Studio,2024-05-01,5,Spring,3216,508,91,5,0.59,18,3,57888,157,4.2,India,0
431,11183,Electronic City,12.99527,77.715978,Entire home/apt,Studio,2024-06-01,6,Summer,3184,508,91,5,0.64,19,2,60496,286,4.9,India,0
431,11183,Electronic City,12.99527,77.715978,Entire home/apt,Studio,2024-07-01,7,Monsoon,2798,508,91,5,0.51,16,3,44768,292,4.2,India,0
431,11183,Electronic City,12.99527,77.715978,Entire home/apt,Studio,2024-08-01,8,Monsoon,2505,508,91,5,0.62,19,2,47595,260,4.9,India,0
431,11183,Electronic City,12.99527,77.715978,Entire home/apt,Studio,2024-09-01,9,Autumn,3525,508,91,5,0.47,14,3,49350,258,4.0,Australia,0
431,11183,Electronic City,12.99527,77.715978,Entire home/apt,Studio,2024-10-01,10,Autumn,3326,508,91,5,0.72,22,2,73172,236,4.6,India,0
431,11183,Electronic City,12.99527,77.715978,Entire home/apt,Studio,2024-11-01,11,Winter,3379,508,91,5,0.77,23,3,77717,322,4.2,India,0
431,11183,Electronic City,12.99527,77.715978,Entire home/apt,Studio,2024-12-01,12,Winter,4109,508,91,5,0.85,26,2,106834,297,4.4,India,0
432,59914,Basavanagudi,13.010562,77.610111,Entire home/apt,Villa,2024-01-01,1,Winter,2286,199,85,2,0.63,20,3,45720,263,4.1,Germany,0
432,59914,Basavanagudi,13.010562,77.610111,Entire home/apt,Villa,2024-02-01,2,Winter,2033,199,85,2,0.46,13,2,26429,87,3.7,India,0
432,59914,Basavanagudi,13.010562,77.610111,Entire home/apt,Villa,2024-03-01,3,Spring,2237,199,85,2,0.59,18,4,40266,16,4.7,India,0
432,59914,Basavanagudi,13.010562,77.610111,Entire home/apt,Villa,2024-04-01,4,Spring,2042,199,85,2,0.45,14,2,28588,234,4.7,India,0
432,59914,Basavanagudi,13.010562,77.610111,Entire home/apt,Villa,2024-05-01,5,Spring,2282,199,85,2,0.57,18,2,41076,283,4.7,India,0
432,59914,Basavanagudi,13.010562,77.610111,Entire home/apt,Villa,2024-06-01,6,Summer,1915,199,85,2,0.34,10,1,19150,278,4.9,India,0
432,59914,Basavanagudi,13.010562,77.610111,Entire home/apt,Villa,2024-07-01,7,Monsoon,1962,199,85,2,0.68,21,3,41202,129,4.4,India,0
432,59914,Basavanagudi,13.010562,77.610111,Entire home/apt,Villa,2024-08-01,8,Monsoon,1900,199,85,2,0.71,22,2,41800,113,5.0,India,0
432,59914,Basavanagudi,13.010562,77.610111,Entire home/apt,Villa,2024-09-01,9,Autumn,2176,199,85,2,0.58,17,4,36992,293,4.0,India,0
432,59914,Basavanagudi,13.010562,77.610111,Entire home/apt,Villa,2024-10-01,10,Autumn,2010,199,85,2,0.61,19,4,38190,21,4.8,India,0
432,59914,Basavanagudi,13.010562,77.610111,Entire home/apt,Villa,2024-11-01,11,Winter,2249,199,85,2,0.56,17,4,38233,282,5.0,India,0
432,59914,Basavanagudi,13.010562,77.610111,Entire home/apt,Villa,2024-12-01,12,Winter,2122,199,85,2,0.63,20,3,42440,242,4.2,India,0
433,23891,Residency Road,12.839053,77.745274,Entire home/apt,Independent House,2024-01-01,1,Winter,1222,269,308,3,0.53,16,4,19552,24,4.5,India,1
433,23891,Residency Road,12.839053,77.745274,Entire home/apt,Independent House,2024-02-01,2,Winter,1434,269,308,3,0.33,10,2,14340,199,4.9,UK,0
433,23891,Residency Road,12.839053,77.745274,Entire home/apt,Independent House,2024-03-01,3,Spring,1351,269,308,3,0.71,22,2,29722,303,4.3,Singapore,0
433,23891,Residency Road,12.839053,77.745274,Entire home/apt,Independent House,2024-04-01,4,Spring,1066,269,308,3,0.37,11,3,11726,182,4.0,India,0
433,23891,Residency Road,12.839053,77.745274,Entire home/apt,Independent House,2024-05-01,5,Spring,1306,269,308,3,0.78,24,1,31344,183,4.3,India,0
433,23891,Residency Road,12.839053,77.745274,Entire home/apt,Independent House,2024-06-01,6,Summer,1336,269,308,3,0.33,10,1,13360,133,4.6,UK,0
433,23891,Residency Road,12.839053,77.745274,Entire home/apt,Independent House,2024-07-01,7,Monsoon,1222,269,308,3,0.34,11,2,13442,224,4.4,Netherlands,0
433,23891,Residency Road,12.839053,77.745274,Entire home/apt,Independent House,2024-08-01,8,Monsoon,1232,269,308,3,0.12,4,3,4928,150,5.0,India,0
433,23891,Residency Road,12.839053,77.745274,Entire home/apt,Independent House,2024-09-01,9,Autumn,1281,269,308,3,0.66,20,3,25620,257,4.3,UK,0
433,23891,Residency Road,12.839053,77.745274,Entire home/apt,Independent House,2024-10-01,10,Autumn,867,269,308,3,0.64,20,4,17340,9,4.5,India,0
433,23891,Residency Road,12.839053,77.745274,Entire home/apt,Independent House,2024-11-01,11,Winter,1217,269,308,3,0.72,22,2,26774,329,4.8,Germany,0
433,23891,Residency Road,12.839053,77.745274,Entire home/apt,Independent House,2024-12-01,12,Winter,1897,269,308,3,0.58,18,1,34146,323,4.2,UK,0
434,26105,Koramangala,12.79237,77.72568,Entire home/apt,Villa,2024-01-01,1,Winter,4294,362,147,1,0.37,11,2,47234,140,4.5,India,0
434,26105,Koramangala,12.79237,77.72568,Entire home/apt,Villa,2024-02-01,2,Winter,3594,362,147,1,0.55,16,3,57504,205,4.9,Germany,0
434,26105,Koramangala,12.79237,77.72568,Entire home/apt,Villa,2024-03-01,3,Spring,3698,362,147,1,0.73,23,2,85054,154,4.2,UAE,0
434,26105,Koramangala,12.79237,77.72568,Entire home/apt,Villa,2024-04-01,4,Spring,3439,362,147,1,0.59,18,2,61902,64,3.9,India,0
434,26105,Koramangala,12.79237,77.72568,Entire home/apt,Villa,2024-05-01,5,Spring,3220,362,147,1,0.62,19,4,61180,312,5.0,India,0
434,26105,Koramangala,12.79237,77.72568,Entire home/apt,Villa,2024-06-01,6,Summer,3353,362,147,1,0.68,20,4,67060,70,5.0,India,0
434,26105,Koramangala,12.79237,77.72568,Entire home/apt,Villa,2024-07-01,7,Monsoon,2753,362,147,1,0.56,17,2,46801,91,5.0,India,0
434,26105,Koramangala,12.79237,77.72568,Entire home/apt,Villa,2024-08-01,8,Monsoon,2930,362,147,1,0.75,23,4,67390,63,4.9,India,0
434,26105,Koramangala,12.79237,77.72568,Entire home/apt,Villa,2024-09-01,9,Autumn,2978,362,147,1,0.63,19,2,56582,110,4.6,UAE,0
434,26105,Koramangala,12.79237,77.72568,Entire home/apt,Villa,2024-10-01,10,Autumn,3338,362,147,1,0.47,15,3,50070,150,4.1,India,1
434,26105,Koramangala,12.79237,77.72568,Entire home/apt,Villa,2024-11-01,11,Winter,3178,362,147,1,0.57,17,2,54026,245,5.0,UAE,0
434,26105,Koramangala,12.79237,77.72568,Entire home/apt,Villa,2024-12-01,12,Winter,4454,362,147,1,0.8,25,2,111350,147,4.8,India,0
435,88287,Frazer Town,12.940313,77.547877,Entire home/apt,Independent House,2024-01-01,1,Winter,2908,238,353,2,0.51,16,2,46528,250,4.7,France,0
435,88287,Frazer Town,12.940313,77.547877,Entire home/apt,Independent House,2024-02-01,2,Winter,2438,238,353,2,0.68,20,2,48760,178,4.9,India,0
435,88287,Frazer Town,12.940313,77.547877,Entire home/apt,Independent House,2024-03-01,3,Spring,2343,238,353,2,0.74,23,2,53889,305,4.2,India,0
435,88287,Frazer Town,12.940313,77.547877,Entire home/apt,Independent House,2024-04-01,4,Spring,2335,238,353,2,0.68,20,3,46700,201,5.0,India,0
435,88287,Frazer Town,12.940313,77.547877,Entire home/apt,Independent House,2024-05-01,5,Spring,2391,238,353,2,0.6,19,2,45429,46,4.6,UAE,0
435,88287,Frazer Town,12.940313,77.547877,Entire home/apt,Independent House,2024-06-01,6,Summer,2321,238,353,2,0.43,13,1,30173,241,4.0,India,0
435,88287,Frazer Town,12.940313,77.547877,Entire home/apt,Independent House,2024-07-01,7,Monsoon,2049,238,353,2,0.61,19,3,38931,73,4.5,India,0
435,88287,Frazer Town,12.940313,77.547877,Entire home/apt,Independent House,2024-08-01,8,Monsoon,2199,238,353,2,0.57,18,2,39582,80,4.7,India,0
435,88287,Frazer Town,12.940313,77.547877,Entire home/apt,Independent House,2024-09-01,9,Autumn,2266,238,353,2,0.87,26,2,58916,328,4.5,India,0
435,88287,Frazer Town,12.940313,77.547877,Entire home/apt,Independent House,2024-10-01,10,Autumn,2762,238,353,2,0.65,20,2,55240,177,4.4,India,0
435,88287,Frazer Town,12.940313,77.547877,Entire home/apt,Independent House,2024-11-01,11,Winter,2115,238,353,2,0.38,11,2,23265,166,4.1,India,0
435,88287,Frazer Town,12.940313,77.547877,Entire home/apt,Independent House,2024-12-01,12,Winter,2692,238,353,2,0.66,20,3,53840,156,4.3,India,0
436,28342,Yeshwanthpur,12.740561,77.484697,Entire home/apt,Serviced Apartment,2024-01-01,1,Winter,4638,492,268,1,0.87,27,2,125226,28,4.0,India,1
436,28342,Yeshwanthpur,12.740561,77.484697,Entire home/apt,Serviced Apartment,2024-02-01,2,Winter,3694,492,268,1,0.48,14,4,51716,24,4.9,India,0
436,28342,Yeshwanthpur,12.740561,77.484697,Entire home/apt,Serviced Apartment,2024-03-01,3,Spring,3649,492,268,1,0.34,11,3,40139,132,4.5,India,0
436,28342,Yeshwanthpur,12.740561,77.484697,Entire home/apt,Serviced Apartment,2024-04-01,4,Spring,4406,492,268,1,0.59,18,2,79308,241,4.0,India,0
436,28342,Yeshwanthpur,12.740561,77.484697,Entire home/apt,Serviced Apartment,2024-05-01,5,Spring,3485,492,268,1,0.81,25,2,87125,109,4.3,India,0
436,28342,Yeshwanthpur,12.740561,77.484697,Entire home/apt,Serviced Apartment,2024-06-01,6,Summer,3536,492,268,1,0.78,23,2,81328,224,4.9,Singapore,0
436,28342,Yeshwanthpur,12.740561,77.484697,Entire home/apt,Serviced Apartment,2024-07-01,7,Monsoon,3605,492,268,1,0.41,13,3,46865,151,3.9,India,0
436,28342,Yeshwanthpur,12.740561,77.484697,Entire home/apt,Serviced Apartment,2024-08-01,8,Monsoon,3377,492,268,1,0.61,19,3,64163,236,4.6,India,0
436,28342,Yeshwanthpur,12.740561,77.484697,Entire home/apt,Serviced Apartment,2024-09-01,9,Autumn,4019,492,268,1,0.3,9,3,36171,292,4.8,India,0
436,28342,Yeshwanthpur,12.740561,77.484697,Entire home/apt,Serviced Apartment,2024-10-01,10,Autumn,3505,492,268,1,0.69,21,2,73605,308,4.3,India,0
436,28342,Yeshwanthpur,12.740561,77.484697,Entire home/apt,Serviced Apartment,2024-11-01,11,Winter,3562,492,268,1,0.47,14,2,49868,273,3.9,India,0
436,28342,Yeshwanthpur,12.740561,77.484697,Entire home/apt,Serviced Apartment,2024-12-01,12,Winter,4663,492,268,1,0.44,14,2,65282,271,4.8,India,0
437,18997,Hebbal,12.795858,77.643293,Private room,Independent House,2024-01-01,1,Winter,5408,553,298,1,0.59,18,3,97344,259,5.0,India,0
437,18997,Hebbal,12.795858,77.643293,Private room,Independent House,2024-02-01,2,Winter,4143,553,298,1,0.29,8,4,33144,34,4.6,India,0
437,18997,Hebbal,12.795858,77.643293,Private room,Independent House,2024-03-01,3,Spring,4410,553,298,1,0.88,27,2,119070,278,5.0,India,0
437,18997,Hebbal,12.795858,77.643293,Private room,Independent House,2024-04-01,4,Spring,5126,553,298,1,0.52,16,1,82016,284,4.7,India,0
437,18997,Hebbal,12.795858,77.643293,Private room,Independent House,2024-05-01,5,Spring,4177,553,298,1,0.65,20,2,83540,32,4.0,India,0
437,18997,Hebbal,12.795858,77.643293,Private room,Independent House,2024-06-01,6,Summer,3760,553,298,1,0.4,12,2,45120,156,3.9,India,0
437,18997,Hebbal,12.795858,77.643293,Private room,Independent House,2024-07-01,7,Monsoon,4136,553,298,1,0.79,24,4,99264,108,3.9,UAE,0
437,18997,Hebbal,12.795858,77.643293,Private room,Independent House,2024-08-01,8,Monsoon,4099,553,298,1,0.66,20,3,81980,247,3.9,Germany,0
437,18997,Hebbal,12.795858,77.643293,Private room,Independent House,2024-09-01,9,Autumn,4190,553,298,1,0.43,13,3,54470,25,4.8,India,0
437,18997,Hebbal,12.795858,77.643293,Private room,Independent House,2024-10-01,10,Autumn,4023,553,298,1,0.5,16,3,64368,54,4.2,India,0
437,18997,Hebbal,12.795858,77.643293,Private room,Independent House,2024-11-01,11,Winter,4362,553,298,1,0.48,14,2,61068,142,4.3,Singapore,0
437,18997,Hebbal,12.795858,77.643293,Private room,Independent House,2024-12-01,12,Winter,5293,553,298,1,0.82,25,2,132325,245,4.3,India,0
438,31310,Ulsoor,13.023629,77.626655,Entire home/apt,Villa,2024-01-01,1,Winter,2784,387,194,2,0.33,10,4,27840,69,5.0,India,0
438,31310,Ulsoor,13.023629,77.626655,Entire home/apt,Villa,2024-02-01,2,Winter,2180,387,194,2,0.49,14,4,30520,322,4.6,Germany,0
438,31310,Ulsoor,13.023629,77.626655,Entire home/apt,Villa,2024-03-01,3,Spring,2821,387,194,2,0.29,9,2,25389,174,4.6,India,0
438,31310,Ulsoor,13.023629,77.626655,Entire home/apt,Villa,2024-04-01,4,Spring,2892,387,194,2,0.56,17,3,49164,299,4.0,Germany,0
